1.036036036036036112e+00 8.148006008585692255e-10
1.051051051051051122e+00 1.670709539918690143e-09
1.066066066066066131e+00 3.387310367293719553e-09
1.081081081081081141e+00 6.790682810910507345e-09
1.096096096096096151e+00 1.346096849818222473e-08
1.111111111111111160e+00 2.638417845221406275e-08
1.126126126126126170e+00 5.113464518214537300e-08
1.141141141141141180e+00 9.799215758171183625e-08
1.156156156156156189e+00 1.856828506383924478e-07
1.171171171171171199e+00 3.479017961746995281e-07
1.186186186186186209e+00 6.445341724830607803e-07
1.201201201201201219e+00 1.180700171154890843e-06
1.216216216216216228e+00 2.138640097387273018e-06
1.231231231231231238e+00 3.830365216771670544e-06
1.246246246246246248e+00 6.783394353439874675e-06
1.261261261261261257e+00 1.187841097051057139e-05
1.276276276276276267e+00 2.056714591292025353e-05
1.291291291291291277e+00 3.521227720568250206e-05
1.306306306306306286e+00 5.960992781340907366e-05
1.321321321321321296e+00 9.978091461110099019e-05
1.336336336336336306e+00 1.651508319384587724e-04
1.351351351351351315e+00 2.702828264539620137e-04
1.366366366366366325e+00 4.373816299941735608e-04
1.381381381381381335e+00 6.998533187386555415e-04
1.396396396396396344e+00 1.107281170721937562e-03
1.411411411411411354e+00 1.732260506193498365e-03
1.426426426426426364e+00 2.679618046573531420e-03
1.441441441441441373e+00 4.098613675082171670e-03
1.456456456456456383e+00 6.198769339882800530e-03
1.471471471471471393e+00 9.269970852260557906e-03
1.486486486486486402e+00 1.370741816175958215e-02
1.501501501501501412e+00 2.004182914687689318e-02
1.516516516516516422e+00 2.897500036850315930e-02
1.531531531531531432e+00 4.142036728434494303e-02
1.546546546546546441e+00 5.854756558325905497e-02
1.561561561561561451e+00 8.182916860560132677e-02
1.576576576576576461e+00 1.130867795257150948e-01
1.591591591591591470e+00 1.545325371351015109e-01
1.606606606606606702e+00 2.088009326759127371e-01
1.621621621621621712e+00 2.789647532406855923e-01
1.636636636636636721e+00 3.685281229584303486e-01
1.651651651651651731e+00 4.813891935105378272e-01
1.666666666666666741e+00 6.217652402212396900e-01
1.681681681681681750e+00 7.940739377878095473e-01
1.696696696696696760e+00 1.002766568032362748e+00
1.711711711711711770e+00 1.252111922799116428e+00
1.726726726726726779e+00 1.545933671362226036e+00
1.741741741741741789e+00 1.887308790624953936e+00
1.756756756756756799e+00 2.278239984864014023e+00
1.771771771771771808e+00 2.719320380532184167e+00
1.786786786786786818e+00 3.209413582188396230e+00
1.801801801801801828e+00 3.745375761439677653e+00
1.816816816816816837e+00 4.321848170293996816e+00
1.831831831831831847e+00 4.931147765182196885e+00
1.846846846846846857e+00 5.563280125698903511e+00
1.861861861861861867e+00 6.206092449988228843e+00
1.876876876876876876e+00 6.845575333174923394e+00
1.891891891891891886e+00 7.466310864833445748e+00
1.906906906906906896e+00 8.052052222829209072e+00
1.921921921921921905e+00 8.586407555174833561e+00
1.936936936936936915e+00 9.053589826042070854e+00
1.951951951951951925e+00 9.439185738888673072e+00
1.966966966966966934e+00 9.730891941447948668e+00
1.981981981981981944e+00 9.919166232900805014e+00
1.996996996996996954e+00 9.997745747363175894e+00
2.012012012012012185e+00 9.963992873548829010e+00
2.027027027027027195e+00 9.819042261646897529e+00
2.042042042042042205e+00 9.567737489344972701e+00
2.057057057057057214e+00 9.218362317804798423e+00
2.072072072072072224e+00 8.782187335544890061e+00
2.087087087087087234e+00 8.272866593601881036e+00
2.102102102102102243e+00 7.705729257904384788e+00
2.117117117117117253e+00 7.097017426038184418e+00
2.132132132132132263e+00 6.463122657072029043e+00
2.147147147147147273e+00 5.819870555402193446e+00
2.162162162162162282e+00 5.181895531556698131e+00
2.177177177177177292e+00 4.562137620833161655e+00
2.192192192192192302e+00 3.971481204577310464e+00
2.207207207207207311e+00 3.418542959394063718e+00
2.222222222222222321e+00 2.909604588650930079e+00
2.237237237237237331e+00 2.448675888287660030e+00
2.252252252252252340e+00 2.037666180606008126e+00
2.267267267267267350e+00 1.676637482432071558e+00
2.282282282282282360e+00 1.364110981354797802e+00
2.297297297297297369e+00 1.097399202033950916e+00
2.312312312312312379e+00 8.729391589162868170e-01
2.327327327327327389e+00 6.866061867042083655e-01
2.342342342342342398e+00 5.339933512303831620e-01
2.357357357357357408e+00 4.106467478332024856e-01
2.372372372372372418e+00 3.122520703484186200e-01
2.387387387387387427e+00 2.347721981504312661e-01
2.402402402402402437e+00 1.745389691605752358e-01
2.417417417417417447e+00 1.283046947823376638e-01
2.432432432432432456e+00 9.326036050206089334e-02
2.447447447447447466e+00 6.702796477325372038e-02
2.462462462462462476e+00 4.763425491047423854e-02
2.477477477477477485e+00 3.347242067276001709e-02
2.492492492492492495e+00 2.325729847689144911e-02
2.507507507507507505e+00 1.597849286671982130e-02
2.522522522522522515e+00 1.085467340692962586e-02
2.537537537537537524e+00 7.291252034577999121e-03
2.552552552552552534e+00 4.842747912398967687e-03
2.567567567567567544e+00 3.180431294282287831e-03
2.582582582582582553e+00 2.065306820986464401e-03
2.597597597597597563e+00 1.326134428954734877e-03
2.612612612612612573e+00 8.419667442411769148e-04
2.627627627627627582e+00 5.285751680324398370e-04
2.642642642642642592e+00 3.281126924267978979e-04
2.657657657657657602e+00 2.013927389218200521e-04
2.672672672672672611e+00 1.222275710735530911e-04
2.687687687687687621e+00 7.334986647031984243e-05
2.702702702702702631e+00 4.352458043835291158e-05
2.717717717717717640e+00 2.553734027767052203e-05
2.732732732732732650e+00 1.481575892338114773e-05
2.747747747747747660e+00 8.499278534743302268e-06
2.762762762762762669e+00 4.821206580447556373e-06
2.777777777777777679e+00 2.704309883388374400e-06
2.792792792792792689e+00 1.500058291661249023e-06
2.807807807807807698e+00 8.229264228492621414e-07
2.822822822822822708e+00 4.466028712010147629e-07
2.837837837837837718e+00 2.398928223512149910e-07
2.852852852852852727e+00 1.276845833738714136e-07
2.867867867867867737e+00 6.750636742048826828e-08
2.882882882882882747e+00 3.563821831950693021e-08
2.897897897897897757e+00 1.899552348698094029e-08
2.912912912912912766e+00 1.044900563158940052e-08
2.927927927927927776e+00 6.162010688022797912e-09
2.942942942942942786e+00 4.095504178245106739e-09
2.957957957957957795e+00 3.179680709825974831e-09
2.972972972972972805e+00 2.860936430190124844e-09
2.987987987987987815e+00 2.857354339660181962e-09
3.003003003003002824e+00 3.028477032776841257e-09
3.018018018018017834e+00 3.306905840534261261e-09
3.033033033033032844e+00 3.662930231028345847e-09
3.048048048048047853e+00 4.086607772855299269e-09
3.063063063063062863e+00 4.578993381363979353e-09
3.078078078078077873e+00 5.148172472667315911e-09
3.093093093093092882e+00 5.807878720540171783e-09
3.108108108108107892e+00 6.577612263062669855e-09
3.123123123123122902e+00 7.483783254129873518e-09
3.138138138138137911e+00 8.561743039279668939e-09
3.153153153153152921e+00 9.858769224662128593e-09
3.168168168168167931e+00 1.143821693135595292e-08
3.183183183183182940e+00 1.338517893185132025e-08
3.198198198198197950e+00 1.581413784136396007e-08
3.213213213213213404e+00 1.887926214981934031e-08
3.228228228228228414e+00 2.278821010198790802e-08
3.243243243243243423e+00 2.782057706276706932e-08
3.258258258258258433e+00 3.435247103608960235e-08
3.273273273273273443e+00 4.288914901166491981e-08
3.288288288288288452e+00 5.410822015702906358e-08
3.303303303303303462e+00 6.891665292117592741e-08
3.318318318318318472e+00 8.852575155322091304e-08
3.333333333333333481e+00 1.145494418246898200e-07
3.348348348348348491e+00 1.491326847593278286e-07
3.363363363363363501e+00 1.951186920718776636e-07
3.378378378378378510e+00 2.562659332738464087e-07
3.393393393393393520e+00 3.375288040772777620e-07
3.408408408408408530e+00 4.454193898928509525e-07
3.423423423423423539e+00 5.884721495539465655e-07
3.438438438438438549e+00 7.778387298550654442e-07
3.453453453453453559e+00 1.028046694975595101e-06
3.468468468468468568e+00 1.357963939800359222e-06
3.483483483483483578e+00 1.792020207829882103e-06
3.498498498498498588e+00 2.361748741816709453e-06
3.513513513513513598e+00 3.107724982444095249e-06
3.528528528528528607e+00 4.081995756475178185e-06
3.543543543543543617e+00 5.351111954240933709e-06
3.558558558558558627e+00 6.999900712011953046e-06
3.573573573573573636e+00 9.136140039325222270e-06
3.588588588588588646e+00 1.189633013562166255e-05
3.603603603603603656e+00 1.545279180424613931e-05
3.618618618618618665e+00 2.002236386911476285e-05
3.633633633633633675e+00 2.587701878026733260e-05
3.648648648648648685e+00 3.335676906178162168e-05
3.663663663663663694e+00 4.288529723564898336e-05
3.678678678678678704e+00 5.498880856399708408e-05
3.693693693693693714e+00 7.031867945388631551e-05
3.708708708708708723e+00 8.967855452984301490e-05
3.723723723723723733e+00 1.140566318139025814e-04
3.738738738738738743e+00 1.446639674654685306e-04
3.753753753753753752e+00 1.829797280538520126e-04
3.768768768768768762e+00 2.308044178532876506e-04
3.783783783783783772e+00 2.903222091405923528e-04
3.798798798798798781e+00 3.641736023359068712e-04
3.813813813813813791e+00 4.555397368070359873e-04
3.828828828828828801e+00 5.682397583019287417e-04
3.843843843843843811e+00 7.068427205721166838e-04
3.858858858858858820e+00 8.767955513068693887e-04
3.873873873873873830e+00 1.084568639721285657e-03
3.888888888888888840e+00 1.337820597959335890e-03
3.903903903903903849e+00 1.645583703083498698e-03
3.918918918918918859e+00 2.018471432384538310e-03
3.933933933933933869e+00 2.468909353113655104e-03
3.948948948948948878e+00 3.011390409253640599e-03
3.963963963963963888e+00 3.662755353273008680e-03
3.978978978978978898e+00 4.442498690845053493e-03
3.993993993993993907e+00 5.373100032755313664e-03
4.009009009009009361e+00 6.480380173178262523e-03
4.024024024024024371e+00 7.793880531188609150e-03
4.039039039039039380e+00 9.347263798827790127e-03
4.054054054054054390e+00 1.117873273291050858e-02
4.069069069069069400e+00 1.333146301086736776e-02
4.084084084084084409e+00 1.585404494890070917e-02
4.099099099099099419e+00 1.880092766358497369e-02
4.114114114114114429e+00 2.223285796068306952e-02
4.129129129129129439e+00 2.621730487767105072e-02
4.144144144144144448e+00 3.082885941528858142e-02
4.159159159159159458e+00 3.614959760034518188e-02
4.174174174174174468e+00 4.226939366497379363e-02
4.189189189189189477e+00 4.928616885031505968e-02
4.204204204204204487e+00 5.730606019440983440e-02
4.219219219219219497e+00 6.644349269874651187e-02
4.234234234234234506e+00 7.682113754304538411e-02
4.249249249249249516e+00 8.856973859348150901e-02
4.264264264264264526e+00 1.018277893865018879e-01
4.279279279279279535e+00 1.167410431284728600e-01
4.294294294294294545e+00 1.334618390871809557e-01
4.309309309309309555e+00 1.521482301156744932e-01
4.324324324324324564e+00 1.729628979849098525e-01
4.339339339339339574e+00 1.960718457411662896e-01
4.354354354354354584e+00 2.216428594657976481e-01
4.369369369369369593e+00 2.498437356011464772e-01
4.384384384384384603e+00 2.808402744015610075e-01
4.399399399399399613e+00 3.147940450362664011e-01
4.414414414414414622e+00 3.518599333532331785e-01
4.429429429429429632e+00 3.921834892291762853e-01
4.444444444444444642e+00 4.358980966761848430e-01
4.459459459459459651e+00 4.831219963233426284e-01
4.474474474474474661e+00 5.339551963938349299e-01
4.489489489489489671e+00 5.884763146872155071e-01
4.504504504504504681e+00 6.467394001697289729e-01
4.519519519519519690e+00 7.087707883782399243e-01
4.534534534534534700e+00 7.745660497542800060e-01
4.549549549549549710e+00 8.440870940421169033e-01
4.564564564564564719e+00 9.172594968124877512e-01
4.579579579579579729e+00 9.939701158282781002e-01
4.594594594594594739e+00 1.074065065186377232e+00
4.609609609609609748e+00 1.157348113814597346e+00
4.624624624624624758e+00 1.243579571871085587e+00
4.639639639639639768e+00 1.332475723823463687e+00
4.654654654654654777e+00 1.423708860458838821e+00
4.669669669669669787e+00 1.516907953826546640e+00
4.684684684684684797e+00 1.611660009228398582e+00
4.699699699699699806e+00 1.707512116985655304e+00
4.714714714714714816e+00 1.803974214020724665e+00
4.729729729729729826e+00 1.900522551538512683e+00
4.744744744744744835e+00 1.996603850567864935e+00
4.759759759759759845e+00 2.091640112158543729e+00
4.774774774774774855e+00 2.185034033986875901e+00
4.789789789789789864e+00 2.276174970389485352e+00
4.804804804804804874e+00 2.364445358817054643e+00
4.819819819819819884e+00 2.449227522776201482e+00
4.834834834834834894e+00 2.529910749891893573e+00
4.849849849849849903e+00 2.605898534134424072e+00
4.864864864864864913e+00 2.676615863834918230e+00
4.879879879879879923e+00 2.741516432133241921e+00
4.894894894894894932e+00 2.800089644173652470e+00
4.909909909909909942e+00 2.851867295829578541e+00
4.924924924924924952e+00 2.896429802067351567e+00
4.939939939939939961e+00 2.933411859237759600e+00
4.954954954954954971e+00 2.962507434520990746e+00
4.969969969969969981e+00 2.983473987271929140e+00
4.984984984984984990e+00 2.996135840869259770e+00
5.000000000000000000e+00 3.000386639544368350e+00
5.015015015015015010e+00 2.996190842174148106e+00
5.030030030030030019e+00 2.983584223735570085e+00
5.045045045045045029e+00 2.962673374572122764e+00
5.060060060060060039e+00 2.933634207323206677e+00
5.075075075075075048e+00 2.896709500819823369e+00
5.090090090090090058e+00 2.852205528963626779e+00
5.105105105105105068e+00 2.800487840114552984e+00
5.120120120120120077e+00 2.741976268384741289e+00
5.135135135135135087e+00 2.677139272092967648e+00
5.150150150150150097e+00 2.606487706155201423e+00
5.165165165165165106e+00 2.530568144123571006e+00
5.180180180180180116e+00 2.449955871765084670e+00
5.195195195195195126e+00 2.365247677399861193e+00
5.210210210210210136e+00 2.277054564684676041e+00
5.225225225225225145e+00 2.185994511199074619e+00
5.240240240240240155e+00 2.092685391211207779e+00
5.255255255255255165e+00 1.997738173580454246e+00
5.270270270270270174e+00 1.901750496165510729e+00
5.285285285285285184e+00 1.805300706670917688e+00
5.300300300300300194e+00 1.708942446941139615e+00
5.315315315315315203e+00 1.613199843683807755e+00
5.330330330330330213e+00 1.518563353870005184e+00
5.345345345345345223e+00 1.425486298017133224e+00
5.360360360360360232e+00 1.334382099594877857e+00
5.375375375375375242e+00 1.245622234270282069e+00
5.390390390390390252e+00 1.159534878954827652e+00
5.405405405405405261e+00 1.076404237925169483e+00
5.420420420420420271e+00 9.964705119035881520e-01
5.435435435435435281e+00 9.199304660970971659e-01
5.450450450450450290e+00 8.469385449448127989e-01
5.465465465465465300e+00 7.776084747970730682e-01
5.480480480480480310e+00 7.120152909795387508e-01
5.495495495495495319e+00 6.501977226640147656e-01
5.510510510510510329e+00 5.921608676123253368e-01
5.525525525525525339e+00 5.378790890774770572e-01
5.540540540540540349e+00 4.872990688009241067e-01
5.555555555555555358e+00 4.403429529724222635e-01
5.570570570570570368e+00 3.969115320362924804e-01
5.585585585585585378e+00 3.568874001388012140e-01
5.600600600600600387e+00 3.201380456139490405e-01
5.615615615615615397e+00 2.865188299981062947e-01
5.630630630630630407e+00 2.558758194530296182e-01
5.645645645645645416e+00 2.280484389788465516e-01
5.660660660660660426e+00 2.028719262463652695e-01
5.675675675675675436e+00 1.801795681233420432e-01
5.690690690690690445e+00 1.598047088852310726e-01
5.705705705705705455e+00 1.415825245832329493e-01
5.720720720720720465e+00 1.253515630101623146e-01
5.735735735735735474e+00 1.109550530996611523e-01
5.750750750750750484e+00 9.824199138042592760e-02
5.765765765765765494e+00 8.706801626860304066e-02
5.780780780780780503e+00 7.729608352088368495e-02
5.795795795795795513e+00 6.879695810667710298e-02
5.810810810810810523e+00 6.144953912207442442e-02
5.825825825825825532e+00 5.514103520396462094e-02
5.840840840840840542e+00 4.976700826060395655e-02
5.855855855855855552e+00 4.523130327174933185e-02
5.870870870870870561e+00 4.144588148693485047e-02
5.885885885885885571e+00 3.833057362545426450e-02
5.900900900900900581e+00 3.581276871612175394e-02
5.915915915915915591e+00 3.382705306651787036e-02
5.930930930930930600e+00 3.231481257405212359e-02
5.945945945945945610e+00 3.122381023396876565e-02
5.960960960960960620e+00 3.050774930616005631e-02
5.975975975975975629e+00 3.012583121130414654e-02
5.990990990990990639e+00 3.004231586938438392e-02
6.006006006006005649e+00 3.022609089610913541e-02
6.021021021021020658e+00 3.065025485541971947e-02
6.036036036036035668e+00 3.129171864407154918e-02
6.051051051051050678e+00 3.213082806719785856e-02
6.066066066066065687e+00 3.315100975743943967e-02
6.081081081081080697e+00 3.433844179649281347e-02
6.096096096096095707e+00 3.568174971542060342e-02
6.111111111111110716e+00 3.717172797483809382e-02
6.126126126126125726e+00 3.880108655213874297e-02
6.141141141141140736e+00 4.056422188277326868e-02
6.156156156156155745e+00 4.245701110773328346e-02
6.171171171171170755e+00 4.447662836072159565e-02
6.186186186186185765e+00 4.662138167667323474e-02
6.201201201201200774e+00 4.889056900907492315e-02
6.216216216216215784e+00 5.128435179796114046e-02
6.231231231231230794e+00 5.380364452511010587e-02
6.246246246246245803e+00 5.645001872001912530e-02
6.261261261261260813e+00 5.922561993262759339e-02
6.276276276276275823e+00 6.213309626020235843e-02
6.291291291291290833e+00 6.517553710078687057e-02
6.306306306306305842e+00 6.835642089945742628e-02
6.321321321321320852e+00 7.167957075234984710e-02
6.336336336336335862e+00 7.514911683378662499e-02
6.351351351351350871e+00 7.876946471123176530e-02
6.366366366366365881e+00 8.254526870921546911e-02
6.381381381381380891e+00 8.648140957528609174e-02
6.396396396396395900e+00 9.058297578739807343e-02
6.411411411411411798e+00 9.485524792223368196e-02
6.426426426426426808e+00 9.930368557739570334e-02
6.441441441441441818e+00 1.039339164070842564e-01
6.456456456456456827e+00 1.087517268908049367e-01
6.471471471471471837e+00 1.137630545081231986e-01
6.486486486486486847e+00 1.189739810397575231e-01
6.501501501501501856e+00 1.243907267568205716e-01
6.516516516516516866e+00 1.300196452962224525e-01
6.531531531531531876e+00 1.358672190516066469e-01
6.546546546546546885e+00 1.419400549361952701e-01
6.561561561561561895e+00 1.482448803970265183e-01
6.576576576576576905e+00 1.547885395797468644e-01
6.591591591591591914e+00 1.615779895597827531e-01
6.606606606606606924e+00 1.686202965697640166e-01
6.621621621621621934e+00 1.759226321648641456e-01
6.636636636636636943e+00 1.834922692775765307e-01
6.651651651651651953e+00 1.913365781216648798e-01
6.666666666666666963e+00 1.994630219118495307e-01
6.681681681681681972e+00 2.078791523714598466e-01
6.696696696696696982e+00 2.165926050049725993e-01
6.711711711711711992e+00 2.256110941162560446e-01
6.726726726726727001e+00 2.349424075565653691e-01
6.741741741741742011e+00 2.445944011890401060e-01
6.756756756756757021e+00 2.545749930587090093e-01
6.771771771771772030e+00 2.648921572589225670e-01
6.786786786786787040e+00 2.755539174867637220e-01
6.801801801801802050e+00 2.865683402814010461e-01
6.816816816816817060e+00 2.979435279405917569e-01
6.831831831831832069e+00 3.096876111116445007e-01
6.846846846846847079e+00 3.218087410541694560e-01
6.861861861861862089e+00 3.343150815728701541e-01
6.876876876876877098e+00 3.472148006195143188e-01
6.891891891891892108e+00 3.605160615640686794e-01
6.906906906906907118e+00 3.742270141357896263e-01
6.921921921921922127e+00 3.883557850358800301e-01
6.936936936936937137e+00 4.029104682241049229e-01
6.951951951951952147e+00 4.178991148825648705e-01
6.966966966966967156e+00 4.333297230606163453e-01
6.981981981981982166e+00 4.492102270057357627e-01
6.996996996996997176e+00 4.655484861859365830e-01
7.012012012012012185e+00 4.823522740101669481e-01
7.027027027027027195e+00 4.996292662539457696e-01
7.042042042042042205e+00 5.173870291983383440e-01
7.057057057057057214e+00 5.356330074912180050e-01
7.072072072072072224e+00 5.543745117406203571e-01
7.087087087087087234e+00 5.736187058508572800e-01
7.102102102102102243e+00 5.933725941129350812e-01
7.117117117117117253e+00 6.136430080616889216e-01
7.132132132132132263e+00 6.344365931129313241e-01
7.147147147147147273e+00 6.557597949947826521e-01
7.162162162162162282e+00 6.776188459882414028e-01
7.177177177177177292e+00 7.000197509929091400e-01
7.192192192192192302e+00 7.229682734346785100e-01
7.207207207207207311e+00 7.464699210330334456e-01
7.222222222222222321e+00 7.705299314464761906e-01
7.237237237237237331e+00 7.951532578154311137e-01
7.252252252252252340e+00 8.203445542228077203e-01
7.267267267267267350e+00 8.461081610932015273e-01
7.282282282282282360e+00 8.724480905525240360e-01
7.297297297297297369e+00 8.993680117705900035e-01
7.312312312312312379e+00 9.268712363099663731e-01
7.327327327327327389e+00 9.549607035050781123e-01
7.342342342342342398e+00 9.836389658962659821e-01
7.357357357357357408e+00 1.012908174744141743e+00
7.372372372372372418e+00 1.042770065650205691e+00
7.387387387387387427e+00 1.073225944310271851e+00
7.402402402402402437e+00 1.104276672427791928e+00
7.417417417417417447e+00 1.135922653814665617e+00
7.432432432432432456e+00 1.168163820707575518e+00
7.447447447447447466e+00 1.200999620328301321e+00
7.462462462462462476e+00 1.234429001716818242e+00
7.477477477477477485e+00 1.268450402866283078e+00
7.492492492492492495e+00 1.303061738189280838e+00
7.507507507507507505e+00 1.338260386344882757e+00
7.522522522522522515e+00 1.374043178456200165e+00
7.537537537537537524e+00 1.410406386748213503e+00
7.552552552552552534e+00 1.447345713635645570e+00
7.567567567567567544e+00 1.484856281290606983e+00
7.582582582582582553e+00 1.522932621719633506e+00
7.597597597597597563e+00 1.561568667379531483e+00
7.612612612612612573e+00 1.600757742361210045e+00
7.627627627627627582e+00 1.640492554170356110e+00
7.642642642642642592e+00 1.680765186133402089e+00
7.657657657657657602e+00 1.721567090456795901e+00
7.672672672672672611e+00 1.762889081967013771e+00
7.687687687687687621e+00 1.804721332558186120e+00
7.702702702702702631e+00 1.847053366373491379e+00
7.717717717717717640e+00 1.889874055745735859e+00
7.732732732732732650e+00 1.933171617921706220e+00
7.747747747747747660e+00 1.976933612593980261e+00
7.762762762762762669e+00 2.021146940262905201e+00
7.777777777777777679e+00 2.065797841450415451e+00
7.792792792792792689e+00 2.110871896786243429e+00
7.807807807807807698e+00 2.156354027985888155e+00
7.822822822822822708e+00 2.202228499738456691e+00
7.837837837837837718e+00 2.248478922521183865e+00
7.852852852852852727e+00 2.295088256356029977e+00
7.867867867867867737e+00 2.342038815522323070e+00
7.882882882882882747e+00 2.389312274237909595e+00
7.897897897897897757e+00 2.436889673319687866e+00
7.912912912912912766e+00 2.484751427832796011e+00
7.927927927927927776e+00 2.532877335736047897e+00
7.942942942942942786e+00 2.581246587529463454e+00
7.957957957957957795e+00 2.629837776907999025e+00
7.972972972972972805e+00 2.678628912423741237e+00
7.987987987987987815e+00 2.727597430156974312e+00
8.003003003003003712e+00 2.776720207394652196e+00
8.018018018018018722e+00 2.825973577312850704e+00
8.033033033033033732e+00 2.875333344657876822e+00
8.048048048048048742e+00 2.924774802418649067e+00
8.063063063063063751e+00 2.974272749481053246e+00
8.078078078078078761e+00 3.023801509252891151e+00
8.093093093093093771e+00 3.073334949246077752e+00
8.108108108108108780e+00 3.122846501600653912e+00
8.123123123123123790e+00 3.172309184533199211e+00
8.138138138138138800e+00 3.221695624690157356e+00
8.153153153153153809e+00 3.270978080384617570e+00
8.168168168168168819e+00 3.320128465693035658e+00
8.183183183183183829e+00 3.369118375386428887e+00
8.198198198198198838e+00 3.417919110668611982e+00
8.213213213213213848e+00 3.466501705692081714e+00
8.228228228228228858e+00 3.514836954820292458e+00
8.243243243243243867e+00 3.562895440603178088e+00
8.258258258258258877e+00 3.610647562430973068e+00
8.273273273273273887e+00 3.658063565829609676e+00
8.288288288288288896e+00 3.705113572359262530e+00
8.303303303303303906e+00 3.751767610075953829e+00
8.318318318318318916e+00 3.797995644514541524e+00
8.333333333333333925e+00 3.843767610149892988e+00
8.348348348348348935e+00 3.889053442291607876e+00
8.363363363363363945e+00 3.933823109366253234e+00
8.378378378378378954e+00 3.978046645539836668e+00
8.393393393393393964e+00 4.021694183631973729e+00
8.408408408408408974e+00 4.064735988272168754e+00
8.423423423423423984e+00 4.107142489247538997e+00
8.438438438438438993e+00 4.148884314990434419e+00
8.453453453453454003e+00 4.189932326153579467e+00
8.468468468468469013e+00 4.230257649219614891e+00
8.483483483483484022e+00 4.269831710091354537e+00
8.498498498498499032e+00 4.308626267608524962e+00
8.513513513513514042e+00 4.346613446936391512e+00
8.528528528528529051e+00 4.383765772771385016e+00
8.543543543543544061e+00 4.420056202308694893e+00
8.558558558558559071e+00 4.455458157916720729e+00
8.573573573573574080e+00 4.489945559463373925e+00
8.588588588588589090e+00 4.523492856239402116e+00
8.603603603603604100e+00 4.556075058424204904e+00
8.618618618618619109e+00 4.587667768040059713e+00
8.633633633633634119e+00 4.618247209341204140e+00
8.648648648648649129e+00 4.647790258584901579e+00
8.663663663663664138e+00 4.676274473132391307e+00
8.678678678678679148e+00 4.703678119828537341e+00
8.693693693693694158e+00 4.729980202609987749e+00
8.708708708708709167e+00 4.755160489292807213e+00
8.723723723723724177e+00 4.779199537491775729e+00
8.738738738738739187e+00 4.802078719624908842e+00
